product_id,views,purchases,conversion_rate(%),revenue
26203847,855,9,1.05,1332.09
1500017,1572,12,0.76,1332.03
28718740,2037,13,0.64,1331.85
6301566,415,8,1.93,1331.55
26200581,988,12,1.21,1331.28
26201851,415,6,1.45,1331.28
16500023,1937,19,0.98,1331.22
39600016,2098,10,0.48,1330.8
13104593,5949,19,0.32,1330.19
28720831,16033,14,0.09,1329.72
28720832,1050,14,1.33,1329.72
2600223,1054,4,0.38,1329.45
100008984,488,2,0.41,1329.14
12718384,1445,30,2.08,1328.69
5701315,284,6,2.11,1328.22
100002597,262,6,2.29,1328.22
5701353,351,6,1.71,1328.22
12701680,375,10,2.67,1328.2
100015389,271,5,1.85,1328.2
45300016,306,4,1.31,1328.16
100010151,530,4,0.75,1328.12
4801994,258,5,1.94,1328.1
1801935,1175,8,0.68,1328.0
26400963,656,7,1.07,1327.97
100006078,2586,13,0.5,1327.9
26402225,211,2,0.95,1326.66
26400646,959,6,0.63,1326.66
26400586,871,6,0.69,1326.66
7300437,1178,22,1.87,1326.34
26402272,830,8,0.96,1326.16
26205385,445,7,1.57,1326.15
8500104,151,2,1.32,1325.9
28717896,2243,10,0.45,1325.6
20100005,4269,31,0.73,1325.19
2601682,1518,9,0.59,1325.16
26403349,1027,13,1.27,1325.09
28102752,773,5,0.65,1324.35
21400458,1006,7,0.7,1324.33
12700512,172,7,4.07,1324.33
1480233,1280,4,0.31,1324.12
2502052,1835,24,1.31,1323.73
26403268,1014,6,0.59,1323.6
14300178,186,3,1.61,1323.51
2600253,945,8,0.85,1322.87
28720652,2287,16,0.7,1322.08
28721263,1943,16,0.82,1322.08
28717161,1213,16,1.32,1322.08
4100232,798,2,0.25,1320.16
14700424,1074,4,0.37,1320.0
26404016,296,2,0.68,1319.9
4700330,2282,10,0.44,1319.87
2500768,254,2,0.79,1319.86
14200387,35,1,2.86,1319.73
3600849,215,5,2.33,1319.73
15700044,4146,4,0.1,1319.46
28719605,2862,21,0.73,1319.01
26402845,604,3,0.5,1318.95
2501453,2085,14,0.67,1318.93
12711726,1119,36,3.22,1318.32
17200595,100,1,1.0,1317.92
26201885,983,8,0.81,1317.92
2601171,697,6,0.86,1317.41
12710340,1103,23,2.09,1317.21
12715379,531,17,3.2,1317.16
16000974,2685,34,1.27,1316.94
7900173,1307,18,1.38,1315.8
26205386,249,7,2.81,1315.37
5701163,700,7,1.0,1315.16
50600005,841,10,1.19,1315.1
12720555,1315,30,2.28,1314.66
6301340,3236,37,1.14,1314.24
26204080,250,4,1.6,1313.8
4400214,3278,23,0.7,1313.68
12714641,738,27,3.66,1313.58
14700119,1187,4,0.34,1313.54
3801157,1395,29,2.08,1313.12
4200866,983,4,0.41,1313.1
26404036,320,1,0.31,1312.87
27800043,398,7,1.76,1312.78
13700149,61,2,3.28,1312.78
1003551,2659,3,0.11,1312.77
42600177,2523,17,0.67,1312.74
3801148,353,3,0.85,1312.71
3601501,798,3,0.38,1312.71
3601517,273,3,1.1,1312.71
12720466,787,27,3.43,1312.7
4600656,531,3,0.56,1312.63
3701567,734,6,0.82,1312.62
5600049,2306,19,0.82,1312.59
18900015,153,1,0.65,1312.52
3801282,849,10,1.18,1312.5
4802954,616,10,1.62,1312.5
4000128,1906,15,0.79,1312.34
3601283,1324,2,0.15,1311.97
7006497,411,2,0.49,1311.74
1005063,2979,9,0.3,1311.03
20900519,1491,14,0.94,1310.79
42100050,182,3,1.65,1310.37
6200835,371,5,1.35,1310.0
1307412,276,1,0.36,1309.96
5200133,2238,14,0.63,1309.24
13300727,447,4,0.89,1309.04
30000277,629,3,0.48,1308.9
9700060,1341,24,1.79,1308.86
15901520,2611,33,1.26,1308.12
1801831,1162,6,0.52,1305.75
26300538,1258,8,0.64,1305.6
100009750,178,2,1.12,1305.44
21406077,44,1,2.27,1305.44
15201319,873,19,2.18,1305.3
100004087,755,4,0.53,1305.16
58600001,407,13,3.19,1305.07
7006315,423,3,0.71,1305.06
26400830,829,6,0.72,1305.06
7005796,118,3,2.54,1305.06
28721006,409,6,1.47,1305.06
13300044,851,4,0.47,1305.04
12700443,310,12,3.87,1305.0
2501956,61,3,4.92,1304.97
21405101,277,4,1.44,1304.54
15700072,1694,4,0.24,1304.52
5300440,3467,71,2.05,1304.51
18500059,460,2,0.43,1304.37
26405369,447,3,0.67,1304.28
1307416,399,1,0.25,1303.74
6800318,1801,30,1.67,1303.24
14300395,39,1,2.56,1303.23
3900962,1294,22,1.7,1303.02
15700272,836,3,0.36,1302.66
13201396,319,2,0.63,1302.48
100007846,323,2,0.62,1302.42
1003176,3186,3,0.09,1302.4
17302664,2514,46,1.83,1302.26
12705207,2102,32,1.52,1301.92
1480627,686,1,0.15,1301.45
26203320,561,4,0.71,1301.44
3601446,156,3,1.92,1301.08
4803428,456,18,3.95,1300.1
1802133,1768,13,0.74,1300.01
26205234,179,5,2.79,1299.9
2601968,605,3,0.5,1299.84
5600363,1750,17,0.97,1299.79
2601980,1586,11,0.69,1299.65
1600640,278,4,1.44,1299.54
12719701,718,20,2.79,1298.85
29501943,1074,19,1.77,1298.46
2501599,823,4,0.49,1297.9
4000177,3769,39,1.03,1297.63
26403417,1479,20,1.35,1297.4
21409664,193,2,1.04,1297.34
21406175,175,1,0.57,1297.33
18600062,1202,1,0.08,1297.33
13200048,638,3,0.47,1297.26
12700970,528,26,4.92,1297.24
16800045,1148,7,0.61,1297.17
4000048,1494,14,0.94,1296.96
13900099,1860,30,1.61,1296.06
5200147,1114,7,0.63,1296.02
1802142,1317,6,0.46,1295.76
4201107,318,4,1.26,1295.3
26404597,1240,8,0.65,1295.28
5100732,669,8,1.2,1295.28
1307142,1225,3,0.24,1295.01
12720089,2611,50,1.91,1294.58
26205125,266,6,2.26,1294.26
26800018,122,2,1.64,1293.96
2601382,1108,2,0.18,1293.94
2601067,361,4,1.11,1293.93
26202874,1003,7,0.7,1293.74
28718990,2469,15,0.61,1293.45
28716421,1400,15,1.07,1293.45
26403352,1130,9,0.8,1292.67
30400008,53,2,3.77,1292.64
13104856,830,5,0.6,1292.2
18900178,75,1,1.33,1292.07
13200062,1228,7,0.57,1291.79
15600040,2023,1,0.05,1291.67
26601330,508,4,0.79,1291.48
26601446,691,11,1.59,1291.18
12706852,957,22,2.3,1291.18
4801583,1652,23,1.39,1290.79
100006912,1111,6,0.54,1290.65
8000328,1099,24,2.18,1290.48
12700973,638,25,3.92,1290.47
16400012,3101,21,0.68,1289.82
15800071,1454,11,0.76,1289.7
17302463,849,14,1.65,1289.13
9300110,763,8,1.05,1289.09
12708220,202,3,1.49,1288.58
26205099,780,11,1.41,1288.32
16800606,1401,13,0.93,1288.3
28719253,2376,13,0.55,1288.3
12718611,534,22,4.12,1288.22
21409733,932,9,0.97,1288.08
4000035,1713,7,0.41,1287.76
12701967,4092,40,0.98,1287.2
12711832,993,40,4.03,1287.2
42000018,958,5,0.52,1287.05
28102030,913,5,0.55,1287.05
13104316,488,5,1.02,1287.05
12716714,1789,26,1.45,1287.04
26401889,92,2,2.17,1287.04
16800347,243,2,0.82,1287.04
21408166,211,1,0.47,1287.03
30000293,248,1,0.4,1287.03
7203226,2708,28,1.03,1287.03
21407207,240,1,0.42,1287.03
12718088,929,14,1.51,1287.03
27000026,386,2,0.52,1287.02
1307195,351,1,0.28,1287.01
22000256,1434,5,0.35,1287.0
100006342,190,2,1.05,1286.98
17200973,1527,2,0.13,1286.98
100003716,471,4,0.85,1286.92
2501202,189,4,2.12,1286.92
42300026,582,5,0.86,1286.9
3701488,562,5,0.89,1286.9
7101831,1822,5,0.27,1286.9
25600040,1758,10,0.57,1286.8
48400000,1440,10,0.69,1286.8
3300306,550,10,1.82,1286.8
1201394,342,1,0.29,1286.78
1306395,639,1,0.16,1286.78
1201386,150,1,0.67,1286.75
17800028,1068,4,0.37,1286.69
27300001,2957,16,0.54,1286.68
16100032,2461,17,0.69,1286.66
9600095,515,1,0.19,1286.59
17200918,905,2,0.22,1286.52
12200646,214,2,0.93,1286.52
1306334,294,2,0.68,1286.52
14300258,81,1,1.23,1286.49
7300124,631,16,2.54,1286.06
1480611,700,2,0.29,1286.0
1307264,940,4,0.43,1285.96
5800699,1858,14,0.75,1285.78
13201205,975,3,0.31,1285.74
15300303,3047,66,2.17,1285.71
1004393,227,5,2.2,1285.6
3200028,1073,11,1.03,1285.46
2702007,134,1,0.75,1285.08
19200137,271,1,0.37,1284.46
26403446,446,5,1.12,1284.45
3900441,117,2,1.71,1284.2
50600079,471,3,0.64,1284.15
4700518,697,8,1.15,1283.95
20500014,171,2,1.17,1283.94
13100450,1697,16,0.94,1283.48
18400086,547,6,1.1,1283.19
12700845,156,6,3.85,1282.94
2200478,132,1,0.76,1282.8
8800847,1738,37,2.13,1282.8
1701300,320,5,1.56,1282.75
12705248,497,17,3.42,1282.0
26400772,1849,5,0.27,1281.9
41000019,311,4,1.29,1281.88
1201227,109,1,0.92,1281.34
26300726,271,3,1.11,1281.15
26200592,165,7,4.24,1281.14
4100380,120,2,1.67,1280.86
26500657,308,4,1.3,1280.84
2900662,1047,12,1.15,1280.84
26206183,765,16,2.09,1280.8
15700187,4041,15,0.37,1280.7
6000209,936,5,0.53,1280.6
4501371,602,5,0.83,1280.36
8200065,1899,19,1.0,1279.81
5100413,1167,6,0.51,1279.53
12705526,524,20,3.82,1279.4
29900060,322,1,0.31,1279.31
29900059,261,1,0.38,1279.31
100007541,195,3,1.54,1278.81
2601117,862,6,0.7,1278.78
17200752,177,1,0.56,1278.77
22400122,850,10,1.18,1278.69
16600153,823,7,0.85,1278.53
26205324,917,13,1.42,1278.29
11200239,4777,166,3.47,1278.2
2701938,460,3,0.65,1276.73
5701201,592,9,1.52,1276.71
4501499,328,2,0.61,1276.69
17300781,652,17,2.61,1276.62
26300753,1052,3,0.29,1276.56
2900920,681,16,2.35,1276.32
2702565,455,2,0.44,1276.18
3600912,1277,13,1.02,1276.05
12700738,1938,40,2.06,1275.89
3601128,1391,2,0.14,1275.7
2501801,1389,18,1.3,1275.06
3200196,1683,25,1.49,1274.76
7700083,294,4,1.36,1274.68
12702276,317,9,2.84,1274.51
3701257,1092,4,0.37,1274.41
28719172,1014,10,0.99,1274.2
28721049,1679,10,0.6,1274.2
21404257,675,3,0.44,1274.16
21405993,235,5,2.13,1274.15
21411995,429,5,1.17,1274.15
22600031,651,9,1.38,1274.13
4200957,370,3,0.81,1274.1
19400033,858,3,0.35,1274.1
15800063,478,2,0.42,1273.65
6100253,802,15,1.87,1273.6
42500017,1572,3,0.19,1273.39
26500624,628,3,0.48,1272.96
1004143,3327,9,0.27,1272.88
26201634,360,8,2.22,1272.64
26403247,1994,16,0.8,1272.64
17301427,741,12,1.62,1272.47
15700145,2469,5,0.2,1272.25
18500046,704,13,1.85,1272.17
14300236,183,2,1.09,1272.1
13000023,630,19,3.02,1272.04
12718333,158,3,1.9,1271.85
26205367,362,5,1.38,1271.6
17301544,326,6,1.84,1271.58
13300410,949,12,1.26,1271.4
18400255,627,11,1.75,1271.38
5600353,674,11,1.63,1271.38
1306405,502,1,0.2,1271.33
12700857,651,7,1.08,1270.97
4700533,853,2,0.23,1270.71
26400351,403,8,1.99,1270.56
6400347,428,3,0.7,1270.43
12719187,387,11,2.84,1270.32
12201806,876,7,0.8,1270.29
26201838,874,12,1.37,1269.48
12700768,247,6,2.43,1269.02
4400538,149,1,0.67,1269.02
26205269,821,10,1.22,1269.0
5701093,1057,13,1.23,1268.99
3800815,511,17,3.33,1268.54
26400650,641,4,0.62,1268.52
16400212,829,7,0.84,1268.47
26404407,933,13,1.39,1268.28
26500706,550,3,0.55,1267.92
14100275,575,7,1.22,1266.72
1307385,918,4,0.44,1266.61
13201082,1356,8,0.59,1266.48
28722334,1333,15,1.13,1266.45
13102372,76,3,3.95,1266.45
14700019,1187,2,0.17,1266.44
26205428,581,6,1.03,1266.42
2502165,45,1,2.22,1266.42
12701078,530,10,1.89,1266.4
26200993,298,10,3.36,1266.4
17302130,861,11,1.28,1266.24
17301170,2398,39,1.63,1266.17
12710309,339,11,3.24,1266.09
4000033,3411,18,0.53,1265.63
26403493,411,4,0.97,1265.4
13300555,439,7,1.59,1264.9
21411764,2137,26,1.22,1264.9
26203938,497,7,1.41,1264.9
8500087,206,2,0.97,1264.36
28718042,1810,16,0.88,1264.32
28713098,2296,16,0.7,1264.32
1500439,2076,14,0.67,1263.69
3601309,1179,15,1.27,1262.55
6701154,452,2,0.44,1262.07
14700476,172,6,3.49,1261.8
100016668,272,3,1.1,1261.8
12300908,809,8,0.99,1261.8
26200032,461,6,1.3,1261.8
28718075,2425,19,0.78,1261.79
25600059,2030,13,0.64,1261.52
7000766,101,2,1.98,1261.3
15201213,285,10,3.51,1261.3
7005994,118,2,1.69,1261.3
13105145,372,7,1.88,1261.26
12717850,388,7,1.8,1261.26
17200626,740,2,0.27,1261.24
5700669,725,7,0.97,1261.22
10800182,2734,20,0.73,1261.15
1480491,353,4,1.13,1260.76
26601755,1054,18,1.71,1260.18
1004815,1702,6,0.35,1260.16
4803898,557,11,1.97,1259.02
5100840,771,5,0.65,1258.7
28717035,6117,26,0.43,1258.14
28716522,2455,26,1.06,1258.14
18700000,1298,1,0.08,1257.95
12720513,1460,32,2.19,1257.79
28715852,3434,14,0.41,1257.76
28716438,1194,14,1.17,1257.76
28715802,6412,14,0.22,1257.76
28716481,2488,14,0.56,1257.76
1500372,553,2,0.36,1257.7
5301587,2140,53,2.48,1257.32
12718990,317,3,0.95,1257.18
12720540,970,23,2.37,1257.08
5301240,2062,10,0.48,1256.94
12400028,474,6,1.27,1256.47
27600062,974,13,1.33,1256.28
4600684,133,2,1.5,1256.1
3701596,1633,7,0.43,1255.97
8500238,169,4,2.37,1255.96
26401404,1577,7,0.44,1255.87
13200619,363,3,0.83,1255.56
3701377,1779,4,0.22,1255.33
12709498,1007,27,2.68,1255.03
28719252,2519,13,0.52,1254.89
13200237,847,5,0.59,1254.85
2700890,389,3,0.77,1254.78
11600016,1307,7,0.54,1254.7
26403374,2766,21,0.76,1254.12
12701642,959,14,1.46,1254.12
26402187,1045,7,0.67,1254.12
26400175,1647,8,0.49,1254.08
26400367,544,8,1.47,1254.08
13104121,474,5,1.05,1253.55
9000195,693,5,0.72,1253.54
12300489,2702,45,1.67,1253.27
21400222,384,7,1.82,1252.3
12720550,997,17,1.71,1251.91
3500282,2637,7,0.27,1251.8
37000039,521,11,2.11,1251.74
12718741,414,11,2.66,1251.47
2900915,871,9,1.03,1251.29
26800026,70,2,2.86,1251.0
2702099,270,1,0.37,1250.97
1701178,539,8,1.48,1250.96
12707120,1046,24,2.29,1250.88
1307284,130,1,0.77,1250.74
3500246,1031,2,0.19,1250.66
4802146,316,6,1.9,1250.58
8200214,1258,18,1.43,1250.46
12710007,868,24,2.76,1250.46
8200069,1075,18,1.67,1250.46
6301456,847,27,3.19,1250.37
3100819,1653,26,1.57,1250.0
26204337,758,5,0.66,1249.7
1003613,2261,8,0.35,1249.6
15200510,1137,26,2.29,1249.04
6700972,163,1,0.61,1248.97
26203360,236,7,2.97,1248.66
17300133,421,8,1.9,1248.45
12708243,50,2,4.0,1248.42
26800036,149,1,0.67,1248.42
100006625,1480,13,0.88,1248.13
14100258,272,8,2.94,1247.68
1801799,734,4,0.54,1247.48
26403286,833,5,0.6,1247.15
26402831,297,3,1.01,1247.13
12720756,1026,17,1.66,1247.12
13200055,1001,6,0.6,1246.89
7003701,246,2,0.81,1245.84
12100824,307,2,0.65,1245.84
6200818,69,1,1.45,1245.79
11500709,841,7,0.83,1245.68
1307249,238,1,0.42,1245.59
20100131,5019,65,1.3,1245.29
2402997,2261,22,0.97,1245.2
26403717,248,6,2.42,1244.82
12719402,1733,24,1.38,1244.01
1600614,1024,7,0.68,1243.85
12719666,975,23,2.36,1243.38
28719492,2938,21,0.71,1243.2
100002001,1348,21,1.56,1243.2
13102175,43,1,2.33,1243.04
12710009,848,20,2.36,1242.76
4700388,3917,41,1.05,1242.14
26400348,397,6,1.51,1241.76
4500290,569,5,0.88,1241.64
5400764,413,8,1.94,1241.54
1201268,2624,18,0.69,1241.06
21405442,684,5,0.73,1240.7
13102530,25,1,4.0,1240.7
10900115,2677,31,1.16,1240.66
1701200,307,1,0.33,1240.54
6800317,757,14,1.85,1239.77
13104585,1060,7,0.66,1239.7
4501359,440,3,0.68,1239.65
26203406,312,2,0.64,1239.6
30000254,864,3,0.35,1239.6
28718931,1958,15,0.77,1239.45
28716956,523,15,2.87,1239.45
28716998,3037,15,0.49,1239.45
4900003,972,10,1.03,1239.08
28900019,1735,15,0.86,1239.07
28102008,947,5,0.53,1239.05
32801018,534,3,0.56,1238.72
22500066,3193,48,1.5,1238.56
2702584,169,1,0.59,1238.1
27400052,622,9,1.45,1237.93
26401471,195,7,3.59,1237.88
8500488,39,1,2.56,1237.78
2602139,1548,3,0.19,1237.78
26205072,804,8,1.0,1237.6
53300025,2577,37,1.44,1237.28
13300812,642,4,0.62,1237.06
15700275,1928,6,0.31,1236.96
12709945,579,10,1.73,1236.47
6000161,1179,5,0.42,1236.31
12202035,50,1,2.0,1236.07
26300501,794,7,0.88,1236.06
21407654,535,2,0.37,1236.06
12705632,1447,30,2.07,1235.7
7006183,1600,20,1.25,1235.6
6000160,1209,3,0.25,1235.55
28102365,404,3,0.74,1235.55
13201390,146,3,2.05,1235.55
1306654,149,1,0.67,1235.53
1802042,246,1,0.41,1235.53
15500040,2259,24,1.06,1235.52
48000036,1025,12,1.17,1235.52
3800136,123,2,1.63,1235.5
4400276,507,2,0.39,1235.5
3801289,407,2,0.49,1235.5
2401817,412,3,0.73,1235.49
3601610,520,3,0.58,1235.49
14701407,590,6,1.02,1235.4
14700529,1569,6,0.38,1235.4
1305843,627,1,0.16,1235.3
1005030,349,10,2.87,1235.3
25800003,1422,37,2.6,1235.13
2501393,513,2,0.39,1235.04
2300100,796,6,0.75,1234.98
2200223,500,3,0.6,1234.77
28715699,976,13,1.33,1234.74
100003940,349,6,1.72,1234.65
3100087,1999,19,0.95,1234.57
4600090,1592,4,0.25,1234.52
26203369,305,4,1.31,1234.52
1306992,840,1,0.12,1234.27
26204336,975,5,0.51,1234.25
2300206,359,3,0.84,1234.25
21405807,1213,5,0.41,1234.25
22700889,1321,6,0.45,1234.02
13200060,685,6,0.88,1234.02
13400388,184,6,3.26,1234.02
100007523,76,1,1.32,1234.01
1306146,97,1,1.03,1233.75
1003614,4433,8,0.18,1233.52
42300095,1109,8,0.72,1233.52
26402230,165,3,1.82,1233.27
6701187,394,3,0.76,1233.24
5300148,2786,29,1.04,1233.24
29900062,213,1,0.47,1232.98
13300877,1018,15,1.47,1232.95
12711991,768,26,3.39,1232.54
12703051,876,12,1.37,1232.52
28722303,1104,14,1.27,1232.42
26201191,1077,14,1.3,1232.42
28722204,1829,14,0.77,1232.42
56900014,3365,51,1.52,1232.3
2600153,1097,8,0.73,1231.96
14701434,404,4,0.99,1231.6
12711557,601,27,4.49,1231.51
16400079,1414,13,0.92,1231.1
1201416,1871,16,0.86,1231.01
12400167,2037,18,0.88,1230.49
7005710,213,2,0.94,1230.4
59700000,164,1,0.61,1229.61
6700832,960,6,0.63,1229.49
21404582,3130,46,1.47,1228.99
29400010,632,6,0.95,1228.97
4000218,1907,21,1.1,1228.75
18600013,1138,3,0.26,1228.59
27800053,2280,10,0.44,1228.39
100001633,1097,9,0.82,1227.87
12709553,461,18,3.9,1227.78
4900246,749,5,0.67,1227.69
50600028,419,3,0.72,1226.94
29501507,1548,28,1.81,1226.8
14700028,1310,4,0.31,1226.77
26400763,3744,4,0.11,1226.28
1701433,732,5,0.68,1225.7
12700469,194,8,4.12,1225.28
22700333,1158,4,0.35,1225.24
26500482,853,4,0.47,1225.08
2900691,463,7,1.51,1225.07
4600468,281,3,1.07,1224.72
47800019,1126,12,1.07,1224.18
26202903,714,7,0.98,1223.46
12719673,662,21,3.17,1223.27
7700012,275,6,2.18,1223.22
12708392,643,16,2.49,1223.2
28102969,255,3,1.18,1223.19
43900105,460,6,1.3,1223.16
22300006,3232,19,0.59,1222.27
12400475,1019,4,0.39,1222.02
9200527,379,6,1.58,1222.01
3900934,746,9,1.21,1221.51
2240055,487,1,0.21,1221.36
1701479,395,2,0.51,1221.09
3900380,732,15,2.05,1220.68
1480209,892,1,0.11,1220.6
26900079,1024,6,0.59,1220.1
7300212,1353,16,1.18,1219.77
12701342,379,10,2.64,1219.62
2501516,669,2,0.3,1219.57
1701344,488,2,0.41,1219.0
44900025,216,2,0.93,1218.56
7203478,475,5,1.05,1217.55
100002011,415,2,0.48,1217.54
2900299,1884,19,1.01,1217.08
6600480,1398,19,1.36,1216.69
1700984,638,4,0.63,1216.68
26404602,705,9,1.28,1216.26
21409625,115,1,0.87,1216.25
5701025,1945,6,0.31,1216.25
5200151,772,8,1.04,1216.17
100023243,239,4,1.67,1216.0
4501656,929,10,1.08,1215.0
26204083,420,4,0.95,1214.96
40900047,401,2,0.5,1214.96
100013136,391,4,1.02,1214.96
100019287,287,2,0.7,1214.96
26404603,235,5,2.13,1214.95
5700576,1657,16,0.97,1214.92
4400403,182,2,1.1,1214.9
3601617,531,4,0.75,1214.84
2601537,796,7,0.88,1214.66
12719674,747,23,3.08,1213.71
12714714,1650,26,1.58,1213.46
2900415,1509,15,0.99,1213.43
2401365,674,3,0.45,1212.75
13200754,933,8,0.86,1212.72
16000364,2824,24,0.85,1212.72
12702135,658,11,1.67,1211.87
26203269,884,9,1.02,1211.58
6301564,187,7,3.74,1211.4
26201215,953,12,1.26,1210.8
6300731,1297,24,1.85,1210.59
3800422,1941,46,2.37,1210.25
6200832,192,4,2.08,1210.01
13201376,131,2,1.53,1209.82
13104503,496,3,0.6,1209.81
1201517,702,1,0.14,1209.81
16800529,173,1,0.58,1209.81
6400336,556,3,0.54,1209.8
4501479,253,1,0.4,1209.79
12703060,266,13,4.89,1209.78
8800533,2008,36,1.79,1209.77
4400328,246,2,0.81,1209.76
25600038,470,5,1.06,1209.58
1307119,279,1,0.36,1209.55
18900012,107,1,0.93,1209.55
26400234,433,6,1.39,1209.3
1306428,55,2,3.64,1209.3
41000034,794,16,2.02,1209.12
7001511,1510,11,0.73,1209.01
3100055,1401,9,0.64,1208.93
17200552,947,4,0.42,1208.78
5100712,2189,19,0.87,1208.58
12712417,575,20,3.48,1207.76
29900034,257,1,0.39,1207.24
12300115,1341,14,1.04,1207.22
5801231,687,7,1.02,1207.22
13200484,1618,9,0.56,1206.99
12703529,392,10,2.55,1206.85
3400035,2326,11,0.47,1206.75
18500031,1452,20,1.38,1206.54
12711734,1243,22,1.77,1206.33
12720066,965,16,1.66,1205.83
12712873,833,28,3.36,1205.7
12720537,547,18,3.29,1205.62
26300581,554,5,0.9,1205.55
17800204,2399,38,1.58,1205.36
17800179,1008,7,0.69,1204.89
26205394,227,6,2.64,1204.68
28704332,725,6,0.83,1204.68
26403220,1110,8,0.72,1204.64
18900079,213,2,0.94,1204.62
32800076,435,6,1.38,1204.6
3601298,349,3,0.86,1204.59
9002787,1316,26,1.98,1204.58
2600726,774,5,0.65,1204.54
1306361,1109,1,0.09,1204.41
100017125,965,9,0.93,1203.93
3100955,3755,36,0.96,1203.84
27700020,120,3,2.5,1203.78
12708221,219,4,1.83,1203.64
3100593,1319,21,1.59,1203.57
26203952,840,17,2.02,1203.43
26201890,850,11,1.29,1203.4
5000752,74,1,1.35,1203.33
2702538,461,6,1.3,1203.12
11500847,697,7,1.0,1202.89
26400182,450,8,1.78,1202.64
23000104,1809,34,1.88,1202.19
100015165,115,2,1.74,1202.1
4502127,49,1,2.04,1201.71
26300705,365,7,1.92,1201.48
17900314,1087,5,0.46,1200.65
14701159,205,2,0.98,1200.54
7005357,145,2,1.38,1199.52
2700525,387,3,0.78,1199.42
26300776,367,4,1.09,1199.36
26404000,278,2,0.72,1198.7
15700119,2747,8,0.29,1198.56
13105351,1129,3,0.27,1198.5
26402340,477,4,0.84,1198.48
3000109,1028,16,1.56,1198.27
4802068,1396,30,2.15,1197.38
13201356,113,3,2.65,1196.94
5700567,349,3,0.86,1196.94
26205232,832,6,0.72,1196.94
20100148,526,10,1.9,1196.9
6902663,98,3,3.06,1196.85
4400262,652,3,0.46,1196.85
2701970,1153,9,0.78,1196.74
14700141,1111,3,0.27,1196.64
2800254,204,3,1.47,1196.63
5100843,424,3,0.71,1196.55
2900192,1523,9,0.59,1196.49
1801781,420,3,0.71,1196.16
10600493,1839,10,0.54,1196.16
1306257,1490,3,0.2,1196.16
16600248,2966,3,0.1,1196.16
12709040,1623,23,1.42,1196.0
13700340,420,4,0.95,1195.76
4000153,2339,13,0.56,1195.61
5000554,236,3,1.27,1195.57
6800842,618,15,2.43,1195.51
26200055,767,11,1.43,1194.93
6700805,554,3,0.54,1194.62
15200738,1018,12,1.18,1193.86
3200550,2857,32,1.12,1193.6
28719468,3804,19,0.5,1193.39
28719422,6138,19,0.31,1193.39
100015391,564,4,0.71,1193.32
26206156,786,15,1.91,1193.1
5801219,1246,9,0.72,1193.04
3701110,1256,8,0.64,1192.79
10900384,901,8,0.89,1192.32
16100699,3090,29,0.94,1192.19
3901092,1422,14,0.98,1191.4
10701174,713,17,2.38,1191.38
13300218,1279,13,1.02,1190.93
100013144,343,5,1.46,1190.5
3600840,775,13,1.68,1190.25
3900840,1174,14,1.19,1190.13
47300240,1394,10,0.72,1190.08
14100265,245,3,1.22,1189.98
8500564,199,2,1.01,1189.93
12700961,497,12,2.41,1189.8
28721456,2089,11,0.53,1189.21
12707118,718,24,3.34,1189.2
100006632,1106,4,0.36,1189.2
1480106,605,2,0.33,1189.16
100011253,279,2,0.72,1189.16
3600266,1351,3,0.22,1189.14
2401362,319,3,0.94,1189.14
2702261,108,1,0.93,1188.96
1201495,665,14,2.11,1188.88
12715338,1001,31,3.1,1188.85
26500681,467,1,0.21,1188.03
7201783,1078,13,1.21,1187.98
6800865,1481,21,1.42,1187.89
2800472,257,3,1.17,1187.68
18000919,6861,62,0.9,1187.49
21401205,512,7,1.37,1187.41
16600258,256,6,2.34,1187.17
17800521,1531,23,1.5,1186.65
11000190,2843,64,2.25,1186.42
28718676,3543,11,0.31,1186.35
13800129,387,9,2.33,1186.23
28718040,1838,15,0.82,1185.3
13200696,342,7,2.05,1184.9
12719571,218,7,3.21,1184.85
13700160,2719,6,0.22,1184.79
26200536,472,6,1.27,1184.58
26205100,485,10,2.06,1184.1
100010083,189,4,2.12,1184.08
4201023,1182,5,0.42,1184.07
3500233,611,1,0.16,1184.05
21401225,1538,23,1.5,1184.04
16400239,834,8,0.96,1184.04
1306601,491,2,0.41,1184.02
1480347,241,2,0.83,1184.02
4100263,450,2,0.44,1184.02
1306416,360,2,0.56,1184.02
2401198,577,4,0.69,1183.96
3300485,1166,5,0.43,1183.95
19300016,947,7,0.74,1183.9
2601220,912,7,0.77,1183.9
13200059,502,3,0.6,1183.76
16900018,676,6,0.89,1183.7
4501701,249,5,2.01,1182.8
3200573,3568,46,1.29,1182.66
12719508,677,13,1.92,1181.98
2601569,479,4,0.84,1181.9
27900040,1894,27,1.43,1181.52
100002601,327,5,1.53,1181.5
6000296,473,3,0.63,1181.49
12720424,102,3,2.94,1181.49
7600374,1029,16,1.55,1181.45
2800477,370,3,0.81,1181.43
2402908,137,3,2.19,1181.43
52100005,7126,14,0.2,1181.24
26404148,319,3,0.94,1181.04
12718693,460,17,3.7,1181.02
7100252,2373,17,0.72,1180.99
15700182,1720,6,0.35,1180.95
8902753,3366,33,0.98,1180.74
17302619,774,6,0.78,1180.62
12400019,555,7,1.26,1179.74
12705587,1313,26,1.98,1179.49
2702447,183,3,1.64,1179.44
11500290,540,8,1.48,1179.19
13200206,833,10,1.2,1178.9
17800046,1670,20,1.2,1178.45
